"","ACCSEQDV","ACCTYPE","ALCTEST","ANGTHIS","ANGOTHER","WEATHER","BAREQSP","BODYTYPE","CARGOWGT","CASEID","CASENO","CONDTREE","CURBWGT","DVEST","DOCTRAJ","DRIVDIST","DRINKING","DRPRES","DRRACE","DRZIP","DVBASIS","DVCONFID","DVLAT","DVLONG","DVTOTAL","ENERGY","FOVERIDE","IMPACTSP","INSPTYPE","LANES","LGTCOND","MAKE","MANEUVER","MODEL","MODELYR","OCCFORMS","OCUPANTS","RATWGT","PREEVENT","PREMOVE","PREILOC","PREISTAB","PSU","ALIGNMNT","SURCOND","PROFILE","SURTYPE","RELINTER","ROLINDIR","ROLINLOC","ROLINTYP","ROLLOBJ","ROLLOVER","ROVERIDE","SPECOTH","SPLIMIT","STRATIF","TOWHITCH","TOWPAR","TRAFCONT","TRCTLFCT","TRAVELSP","TRAFFLOW","TRIPLOC","VEHNO","VEHUSE","VIN","VINLNGTH","DRUGS","VINO","VERSION","VINMODYR","MCYCLDS","VEHWGT","VINMAKE","VINAMOD","SERTR","VINBT","ROOF1","ROOF2","ROOF3","ANTILOCK","FRTWHLDR","FOURWHDR","RESTYPE","CARBUR","FUELCODE","WGTCDTR","VEHTYPE","WHLDRWHL","DAYRUNLT","otvehwgt","otbdytyp","VINJSER","VINJURED","VTREAT","VAIS"
"4399",NA,13,NA,998,998,0,NA,15,3,"125G",125,0,201,NA,0,1,0,1,3,10701,0,0,NA,NA,NA,NA,0,NA,0,3,1,37,2,421,2005,3,3,1799.156,87,1,1,1,45,1,1,1,2,0,0,0,0,0,0,0,0,105,"G",0,1,0,0,NA,1,0,1,0,"5FNYF18595B0",17,0,4,19,2005,NA,NA,"HOND","PIL","PXL","4W",NA,NA,NA,NA,"","","R","","G",1,"T",44,"",NA,NA,0,0,0,0
"4400",1,50,3,0,190,0,65,2,1,"126B",126,0,106,0,1,NA,NA,1,1,37931,1,1,0,-69,69,1956,0,998,3,2,3,37,9,31,1998,1,1,17.221,10,14,2,2,45,2,1,2,2,0,0,0,0,0,0,0,2,48,"B",0,1,0,0,NA,0,0,1,0,"1HGEJ824XWL0",17,NA,4,19,1998,NA,2511,"HOND","UAX","","CP",3,NA,NA,5,"Y","N","E","F","G",NA,"P",NA,"N",177,20,1,1,1,3
"4401",1,51,NA,190,0,0,45,20,1,"126B",126,0,177,0,1,1,NA,1,1,37931,1,1,7,-42,43,1536,0,998,3,2,3,12,2,442,2003,1,1,17.221,62,14,1,1,45,3,1,4,2,0,0,0,0,0,0,0,3,48,"B",0,1,0,0,NA,0,0,2,0,"2FMZA51453BA",17,NA,4,19,2003,NA,NA,"FORD","WIN","WLX","ES",1,NA,NA,2,"","","E","","G",1,"T",42,"N",106,2,0,1,4,2
"4402",1,1,NA,997,997,0,NA,5,0,"127C",127,0,141,7,0,NA,NA,1,2,NA,5,0,NA,NA,NA,NA,0,NA,3,2,1,6,9,52,2005,3,3,52.714,13,1,4,2,45,1,1,4,2,0,2,2,1,61,6,0,0,48,"C",0,1,0,0,NA,0,1,1,0,"3C8FY78G55T5",17,NA,4,19,2005,NA,NA,"CHRY","PTC","PGT","SV",1,3,NA,2,"","","K","","G",1,"T",42,"U",998,98,0,2,3,2
"4403",1,1,NA,997,997,0,NA,17,1,"128K",128,0,108,7,1,NA,0,1,1,37938,5,0,NA,NA,NA,NA,0,NA,3,2,1,24,1,2,2001,1,1,26.913,13,1,4,1,45,1,1,1,2,0,2,4,1,61,6,0,0,56,"K",0,1,0,0,NA,0,1,1,0,"1G8ZY127X1Z2",17,0,4,19,2001,NA,2463,"STRN","SC2","","3P",1,3,NA,5,"Y","N","E","F","G",NA,"P",NA,"S",998,98,1,1,3,4
"4404",1,6,NA,997,997,0,NA,14,3,"129K",129,0,NA,7,0,11,NA,1,1,37871,5,0,NA,NA,NA,NA,0,NA,3,2,2,37,7,401,1997,1,1,26.913,12,1,6,3,45,1,1,2,2,0,2,1,1,61,5,0,NA,89,"K",0,1,0,0,NA,1,1,1,0,"4S6CM58VXV44",17,NA,4,19,1997,NA,NA,"HOND","PAS","PEL","4W",1,2,NA,3,"","","E","","G",1,"T",44,"N",998,98,1,1,3,3
"4405",1,2,20,997,997,0,NA,31,11,"130B",130,0,210,7,1,NA,1,1,1,37918,5,0,NA,NA,NA,NA,0,NA,2,2,3,20,1,481,1977,2,2,17.21,13,14,4,2,45,2,1,1,2,0,2,4,5,31,1,0,1,48,"B",0,1,0,0,NA,0,6,1,0,"CCL447F50000",13,NA,5,19,1977,NA,NA,"CHEV","C10","C10","PK",NA,NA,NA,NA,"","","","","G",2,"T",42,"",998,98,1,2,1,1
"4406",2,64,NA,350,190,0,48,31,0,"131K",131,0,192,0,0,NA,0,1,NA,37806,1,1,0,-42,42,1755,0,998,3,2,1,12,NA,481,2001,1,1,20.172,10,14,2,1,45,2,1,4,2,0,0,0,0,0,0,0,0,64,"K",0,1,0,0,NA,0,0,1,0,"2FTRX17WX1CA",17,0,4,19,2001,NA,NA,"FORD","COF","F15","4C",1,NA,NA,2,"","","U","","G",2,"T",42,"O",155,2,0,1,NA,7
"4407",2,98,NA,190,350,0,45,2,0,"131K",131,0,155,0,0,NA,0,1,1,37871,1,1,18,-49,52,1319,0,998,3,2,1,18,NA,5,1989,1,1,20.172,62,14,1,1,45,3,1,4,2,0,0,0,0,0,0,0,0,64,"K",0,1,0,0,NA,0,0,2,0,"1G4EZ11C3KU4",17,0,4,19,1989,NA,3276,"BUIC","RIV","","CP",1,3,NA,7,"Y","N","A","F","G",NA,"P",NA,"N",192,31,1,1,3,3
"4408",NA,65,NA,NA,NA,0,NA,68,NA,"131K",131,NA,NA,NA,NA,NA,0,NA,NA,37813,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,84,NA,884,2007,NA,NA,20.172,62,14,1,NA,45,3,1,4,2,0,NA,NA,NA,NA,NA,NA,0,64,"K",NA,0,0,0,NA,0,NA,3,0,"2HSCESBR27C4",17,0,4,19,2007,NA,NA,"INTL","920","92I","DS",NA,NA,NA,NA,"","","","","D",8,"T",64,"",NA,NA,NA,NA,NA,NA
"4409",2,1,NA,998,998,0,NA,14,1,"132K",132,1,160,7,1,NA,1,1,1,37920,11,0,NA,NA,NA,NA,0,NA,2,2,2,2,4,404,1995,2,2,20.172,13,14,4,NA,45,3,1,1,2,0,0,0,0,0,0,0,NA,56,"K",0,1,0,0,NA,0,0,1,0,"1J4GZ78S9SC5",17,7,4,19,1995,NA,NA,"JEEP","GCK","L/O","4W",1,3,NA,2,"","","M","","G",1,"T",44,"N",998,98,2,2,3,4
"4410",1,1,NA,998,998,0,NA,4,1,"133K",133,0,125,7,1,NA,1,1,1,37931,6,0,NA,NA,NA,NA,0,NA,3,2,2,37,NA,32,1990,2,2,20.172,13,14,4,NA,45,3,1,1,2,0,0,0,0,0,0,0,3,72,"K",0,1,0,0,NA,0,0,1,0,"1HGCB7656LA1",17,NA,4,19,1990,NA,2504,"HOND","ALE","","4D",1,NA,NA,1,"Y","N","P","F","G",NA,"P",NA,"N",998,98,2,2,3,3
"4411",1,20,NA,90,90,0,NA,20,11,"134G",134,0,181,7,0,NA,0,1,1,64127,11,0,NA,NA,NA,NA,0,NA,2,3,1,7,4,442,2005,2,2,2701.891,50,1,1,1,45,1,1,4,2,0,0,0,0,0,0,0,0,72,"G",0,1,0,0,NA,1,0,1,0,"2D4GP44L35R2",17,0,4,19,2005,NA,NA,"DODG","CAR","GSX","SV",1,3,NA,2,"","","E","","G",1,"T",42,"U",200,31,0,2,0,1
"4412",1,21,NA,90,90,0,NA,31,NA,"134G",134,0,200,6,0,1,0,1,1,37923,11,0,NA,NA,NA,NA,0,NA,4,3,1,20,1,481,1998,0,1,2701.891,52,5,1,1,45,1,1,4,2,0,0,0,0,0,0,0,0,72,"G",0,0,0,0,NA,0,0,2,0,"1GCEC19W5WE2",17,0,4,19,1998,NA,NA,"CHEV","GM4","GC1","PC",1,NA,NA,2,"","","U","","G",2,"T",42,"S",181,20,NA,NA,NA,NA
"4413",1,7,NA,998,998,0,15,4,0,"135E",135,0,117,0,0,NA,0,1,1,37818,1,3,3,-15,15,157,0,998,3,5,3,7,NA,20,2005,1,1,124.881,10,1,4,4,45,1,1,1,2,0,0,0,0,0,0,0,0,89,"E",0,1,0,0,NA,2,0,1,0,"1B3ES56C95D2",17,0,4,19,2005,NA,2634,"DODG","NXT","","4D",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"U",998,98,0,1,4,1
"4414",1,89,NA,30,90,0,11,4,0,"136F",136,0,152,0,1,98,0,1,1,37922,1,1,10,6,11,172,0,998,3,2,1,12,1,17,2001,1,1,294.851,17,1,2,1,45,3,1,1,2,2,0,0,0,0,0,0,0,56,"F",0,1,2,2,NA,0,0,1,0,"1FAFP55U51A2",17,0,4,19,2001,NA,3343,"FORD","TSS","","4D",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"O",133,4,0,1,4,1
"4415",1,88,NA,90,30,0,12,4,0,"136F",136,0,133,0,1,1,0,1,1,37921,1,1,-2,-12,12,91,0,998,3,2,1,7,2,43,2000,3,3,294.851,66,1,1,1,45,1,1,1,2,2,0,0,0,0,0,0,0,72,"F",0,1,0,0,NA,0,0,2,0,"1B3EJ46X9YN1",17,0,4,19,2000,NA,2937,"DODG","SSE","","4D",1,NA,NA,2,"Y","N","E","F","G",NA,"P",NA,"N",152,4,0,2,4,1
"4416",1,2,NA,998,998,1,35,4,0,"137G",137,1,113,0,1,1,0,1,1,37909,1,1,0,-35,35,577,0,998,3,2,1,41,3,35,2003,1,1,536.591,70,1,4,2,45,1,2,4,2,3,0,0,0,0,0,0,0,48,"G",0,1,0,0,NA,0,0,1,0,"JM1BJ2252311",17,0,5,19,2003,NA,2634,"MAZD","PDS","","4D",7,NA,NA,7,"Y","N","E","F","G",NA,"P",NA,"U",998,98,0,1,0,1
"4417",1,68,NA,180,90,0,NA,2,0,"138H",138,0,113,7,0,NA,0,1,1,37922,11,0,NA,NA,NA,NA,0,NA,2,5,1,37,1,31,2002,2,2,728.259,15,11,2,1,45,1,1,4,2,3,0,0,0,0,0,0,0,72,"H",0,1,0,0,NA,0,0,1,0,"1HGEM22962L0",17,0,4,19,2002,NA,2590,"HOND","UAX","","CP",3,NA,NA,2,"Y","N","E","F","G",NA,"P",NA,"N",195,6,0,0,0,0
"4418",1,69,NA,90,180,0,NA,6,0,"138H",138,0,195,6,0,1,0,1,1,37771,11,0,NA,NA,NA,NA,0,NA,4,5,1,19,1,20,2005,0,1,728.259,66,1,1,1,45,1,1,2,2,3,0,0,0,0,0,0,0,72,"H",0,0,0,0,NA,0,0,2,0,"1GYEE63A2501",17,0,4,19,2005,NA,NA,"CADI","SRX","SRX","4W",1,3,NA,2,"","","7","","G",2,"T",42,"S",113,2,NA,NA,NA,NA
"4419",2,7,22,998,998,0,NA,4,0,"139B",139,2,117,8,1,NA,1,1,1,37923,11,0,NA,NA,NA,NA,0,NA,3,5,3,30,9,40,1996,1,1,17.21,12,14,4,3,45,2,1,1,2,0,0,0,0,0,0,0,1,72,"B",0,1,0,0,NA,0,0,1,0,"3VWWA81H0TM1",17,1,4,19,1996,NA,2573,"VOLK","JTK","","4D",1,3,NA,5,"Y","N","E","F","G",NA,"P",NA,"S",998,98,1,1,1,4
"4420",1,7,NA,997,997,0,NA,30,0,"140K",140,0,123,8,1,NA,0,1,1,37705,5,0,NA,NA,NA,NA,0,NA,3,2,2,35,1,471,1986,1,1,20.172,16,10,4,3,45,1,1,1,2,2,2,4,5,31,2,0,0,48,"K",0,1,2,2,NA,0,6,1,0,"1N6ND11S2GC4",17,0,4,19,1986,NA,NA,"NISS","D21","U2S","PK",1,NA,NA,1,"","","A","","G",1,"T",42,"N",998,98,0,1,3,1
"4421",1,83,NA,270,170,0,13,4,0,"141D",141,0,112,0,0,98,0,1,1,37871,3,4,-13,-15,20,200,0,998,3,5,1,12,1,13,1999,1,1,77.462,17,1,1,1,45,1,1,4,2,2,0,0,0,0,0,0,0,72,"D",0,1,1,2,NA,0,0,1,0,"1FAFP13P2XW1",17,0,4,19,1999,NA,2468,"FORD","ESE","","4D",1,NA,NA,7,"Y","N","E","F","G",NA,"P",NA,"N",157,4,0,1,0,1
"4422",1,82,NA,170,270,0,23,4,0,"141D",141,0,157,0,0,NA,0,1,1,37923,3,4,9,-11,14,422,0,998,2,2,1,7,1,41,2002,2,2,77.462,66,11,1,1,45,1,1,1,2,2,0,0,0,0,0,0,0,48,"D",0,1,1,2,NA,0,0,2,0,"2B3HD46R52H2",17,0,4,19,2002,NA,3373,"DODG","ISE","","4D",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"O",112,4,0,2,4,1
"4423",1,69,NA,250,70,0,12,4,0,"142F",142,0,172,0,0,1,0,1,1,37920,3,4,-2,-12,12,111,0,998,2,2,3,12,8,16,1999,1,1,666.017,66,1,1,1,45,1,1,2,2,2,0,0,0,0,0,0,0,64,"F",0,1,1,2,NA,0,0,1,0,"2FAFP73W1XX1",17,0,4,19,1999,NA,3917,"FORD","CVI","","4D",1,NA,NA,2,"N","N","E","F","G",NA,"P",NA,"U",150,4,0,1,3,2
"4424",1,68,NA,70,250,0,13,4,0,"142F",142,0,150,0,0,NA,0,1,3,37917,3,1,-2,-12,12,111,0,998,3,2,3,6,NA,41,1994,3,3,666.017,15,11,1,NA,45,1,1,4,2,2,0,0,0,0,0,0,0,64,"F",0,1,1,2,NA,0,0,2,0,"2C3EL56F7RH2",17,0,4,19,1994,NA,3289,"CHRY","CND","","4D",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"N",172,4,0,1,4,1
"4425",1,92,NA,170,180,0,NA,30,5,"143H",143,0,126,6,0,1,0,1,1,37865,11,0,NA,NA,NA,NA,0,NA,2,2,1,41,NA,471,1987,1,1,1645.008,52,9,1,1,45,1,1,4,2,0,0,0,0,0,0,0,0,48,"H",0,1,0,0,NA,0,0,1,0,"JM2UF3130H01",17,0,5,19,1987,NA,NA,"MAZD","B22","CPL","PC",1,NA,NA,1,"","","A","","G",1,"T",42,"N",144,4,0,0,0,0
"4426",1,93,NA,180,170,0,NA,4,0,"143H",143,0,144,6,0,5,0,1,1,37341,11,0,NA,NA,NA,NA,0,NA,2,2,1,37,1,32,2006,0,1,1645.008,56,1,1,1,45,1,1,4,2,0,0,0,0,0,0,0,0,48,"H",0,0,0,0,NA,0,0,2,0,"1HGCM56786A1",17,0,4,19,2006,NA,3142,"HOND","UEX","","4D",3,NA,NA,2,"Y","N","S","F","G",NA,"P",NA,"S",126,30,NA,NA,NA,NA
"4427",1,15,NA,997,997,0,NA,30,9,"144K",144,0,140,7,1,NA,NA,1,1,37938,5,0,NA,NA,NA,NA,0,NA,3,5,3,12,8,471,2001,1,1,20.172,9,14,2,4,45,3,1,4,2,0,1,1,1,61,4,0,3,72,"K",0,1,0,0,NA,0,1,1,0,"1FTYR10U01PA",17,NA,4,19,2001,NA,NA,"FORD","RNG","RNG","PK",1,NA,NA,2,"","","U","","G",1,"T",42,"N",998,98,1,1,3,3
"4428",1,69,NA,290,80,0,NA,6,9,"145K",145,0,133,6,1,1,0,1,1,37917,7,0,NA,NA,NA,NA,0,NA,3,2,1,21,2,17,1987,1,1,20.172,62,14,1,1,45,3,1,4,2,2,0,0,0,0,0,0,0,72,"K",0,1,0,0,NA,0,0,1,0,"1G3AJ8138HD4",17,0,4,19,1987,NA,2933,"OLDS","CCC","","SW",1,NA,NA,1,"Y","N","A","F","G",NA,"P",NA,"N",121,4,0,1,3,1
"4429",1,68,NA,80,290,0,NA,4,0,"145K",145,0,121,6,1,1,0,1,1,37914,7,0,NA,NA,NA,NA,0,NA,3,2,1,49,7,32,2001,1,1,20.172,15,11,2,1,45,2,1,1,2,2,0,0,0,0,0,0,0,72,"K",0,1,0,0,NA,0,0,2,0,"2T1BR12E41C4",17,0,4,19,2001,NA,2410,"TOYT","UCS","","4D",1,3,NA,5,"Y","N","E","F","G",NA,"P",NA,"S",133,6,0,1,4,1
"4430",1,50,23,350,180,0,37,2,0,"146K",146,0,130,0,0,NA,0,1,1,38111,1,1,0,-30,30,781,0,998,3,2,3,34,NA,34,1995,1,1,20.172,54,1,1,1,45,1,1,2,2,0,0,0,0,0,0,0,1,72,"K",0,1,0,0,NA,3,0,1,0,"WBABE6327SJC",17,0,5,19,1995,NA,3021,"BMW","3SA","","CP",3,NA,NA,2,"N","N","E","F","G",NA,"P",NA,"N",112,4,0,1,4,1
"4431",1,51,NA,180,350,0,29,4,0,"146K",146,0,112,0,0,NA,0,1,NA,37919,1,1,6,-34,35,510,0,998,2,2,3,12,NA,13,2001,1,1,20.172,54,1,1,NA,45,1,1,4,2,0,0,0,0,0,0,0,0,72,"K",0,1,0,0,NA,3,0,2,0,"3FAFP13P71R1",17,0,4,19,2001,NA,2454,"FORD","ESC","","4D",1,NA,NA,7,"Y","N","E","F","G",NA,"P",NA,"N",130,2,1,1,3,3
"4432",2,1,NA,997,997,0,NA,14,0,"147F",147,0,187,8,1,NA,0,1,1,37938,5,0,NA,NA,NA,NA,0,NA,3,2,1,49,1,401,1995,2,2,1692.793,13,1,4,1,45,1,1,1,2,0,2,4,1,68,4,0,0,64,"F",0,1,8,2,NA,0,1,1,0,"JT3VN29V2S00",17,0,5,19,1995,NA,NA,"TOYT","RUN","V29","4W",1,3,NA,4,"","","A","","G",1,"T",42,"N",998,98,0,2,4,1
"4433",1,50,21,100,280,1,NA,14,1,"148B",148,0,197,8,0,NA,NA,1,1,37752,4,0,NA,NA,NA,NA,7,NA,2,2,3,58,NA,401,2001,1,1,21.469,54,14,NA,NA,45,2,2,1,2,0,0,0,0,0,0,0,1,72,"B",0,1,0,0,NA,1,0,1,0,"JNRDR07Y71W1",17,NA,5,19,2001,NA,NA,"INFI","QX4","QX4","4W",1,3,NA,2,"","","L","","G",1,"T",44,"N",NA,69,1,1,1,5
"4434",NA,51,NA,NA,NA,1,NA,69,NA,"148B",148,NA,NA,NA,NA,NA,0,NA,1,37079,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,51,NA,883,2006,NA,NA,21.469,54,14,NA,NA,45,3,2,1,2,0,NA,NA,NA,NA,NA,NA,3,72,"B",NA,1,0,0,NA,1,NA,2,0,"4V4N19TG86N4",17,0,4,19,2006,NA,NA,"VOLV","VVN","VNL","DS",NA,NA,NA,NA,"","","","","D",7,"T",42,"",NA,NA,NA,NA,NA,NA
"4435",1,50,NA,260,90,1,60,14,0,"149J",149,0,146,0,1,NA,0,1,1,37354,1,1,0,-51,51,2116,4,998,3,2,1,24,7,401,2005,1,1,28.752,10,1,2,1,45,1,2,4,2,0,0,0,0,0,0,0,0,48,"J",0,1,0,0,NA,0,0,1,0,"5GZCZ23D35S8",17,0,4,19,2005,NA,NA,"STRN","VUE","VUE","4W",1,3,NA,7,"","","E","","G",1,"T",42,"S",209,15,1,1,3,3
"4436",1,51,NA,90,260,1,25,15,0,"149J",149,0,209,0,0,1,0,1,1,37920,1,1,6,-34,35,581,1,998,3,2,1,7,2,421,1990,1,1,28.752,62,1,1,1,45,1,2,2,2,0,0,0,0,0,0,0,0,48,"J",0,1,0,0,NA,0,0,2,0,"3B4GM07ZXLM0",17,0,4,19,1990,NA,NA,"DODG","RAM","AW1","MP",1,NA,NA,3,"","","A","","G",1,"T",44,"N",146,14,0,1,6,1
"4437",3,24,NA,270,270,0,NA,4,NA,"150K",150,0,129,8,1,NA,NA,1,2,37912,4,0,NA,NA,NA,NA,7,NA,2,7,1,35,1,42,1988,1,1,33.554,51,1,1,1,45,1,1,1,2,2,0,0,0,0,0,0,3,72,"K",0,1,0,0,NA,0,0,1,0,"JN1HT21S1JT1",17,NA,5,19,1988,NA,2684,"NISS","STA","","4D",1,3,NA,1,"Y","N","A","F","G",NA,"P",NA,"N",NA,68,1,1,1,4
"4438",NA,26,NA,270,270,0,NA,4,1,"150K",150,0,169,NA,1,1,0,1,1,37909,0,0,NA,NA,NA,NA,0,NA,0,7,1,20,1,2,1990,5,5,33.554,53,1,1,1,45,1,1,1,2,0,0,0,0,0,0,NA,0,72,"K",0,1,0,0,NA,0,0,2,0,"1G1BN54E3LR1",17,0,4,19,1990,NA,3742,"CHEV","CCL","","4D",1,NA,NA,1,"N","N","P","F","G",NA,"P",NA,"N",NA,NA,0,0,0,0
"4439",NA,98,NA,270,260,0,NA,31,NA,"150K",150,0,200,NA,0,NA,0,1,NA,37923,0,0,NA,NA,NA,NA,0,NA,0,7,1,20,1,481,1998,1,1,33.554,53,1,1,1,45,1,1,1,2,0,0,0,0,0,0,0,0,72,"K",0,1,0,0,NA,0,0,3,0,"1GCFC19R2WR1",17,0,4,19,1998,NA,NA,"CHEV","","","",NA,NA,NA,NA,"","","","F","G",NA,"P",NA,"",NA,NA,0,0,0,0
"4440",NA,98,NA,NA,NA,0,NA,68,NA,"150K",150,NA,NA,NA,NA,NA,NA,NA,NA,88310,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,85,1,883,1996,NA,NA,33.554,53,5,1,1,45,1,1,1,2,2,NA,NA,NA,NA,NA,NA,3,72,"K",NA,0,1,2,NA,0,NA,4,0,"1XKAD29X2TR6",17,NA,4,19,1996,NA,NA,"KW","CON","T60","DS",NA,NA,NA,NA,"","","","","D",8,"T",64,"",NA,NA,NA,NA,NA,NA
"4441",1,1,NA,998,998,0,42,3,0,"151K",151,0,104,0,0,11,0,1,1,37721,6,0,NA,NA,NA,NA,0,NA,3,2,2,12,1,13,1994,1,1,33.554,13,14,4,1,45,3,2,4,2,0,0,0,0,0,0,0,0,72,"K",0,1,0,0,NA,0,0,1,0,"1FARP11JXRW1",17,0,4,19,1994,NA,2325,"FORD","EST","","2H",1,3,NA,1,"Y","N","D","F","G",NA,"P",NA,"N",998,98,1,1,3,4
"4442",1,31,NA,10,0,0,38,4,0,"152K",152,0,152,0,0,1,0,1,1,46040,3,4,-6,32,33,1070,0,998,3,5,1,18,1,7,1999,5,5,33.554,11,15,2,1,45,1,1,1,2,2,0,0,0,0,0,0,0,80,"K",0,1,0,0,NA,0,0,1,0,"2G4WS52M1X14",17,0,4,19,1999,NA,3353,"BUIC","CCU","","4D",1,3,NA,2,"Y","N","E","F","G",NA,"P",NA,"S",180,31,1,4,3,3
"4443",1,28,NA,0,10,0,26,31,0,"152K",152,0,180,0,0,NA,0,1,1,37920,3,4,0,-32,32,520,0,998,2,5,1,12,NA,481,1989,3,3,33.554,60,1,1,NA,45,1,1,1,2,2,0,0,0,0,0,0,0,80,"K",0,1,0,0,NA,0,0,2,0,"1FTHF25Y2KKA",17,0,4,19,1989,NA,NA,"FORD","COF","F25","PK",1,NA,NA,3,"","","A","","G",2,"T",42,"N",152,4,0,3,4,1
"4444",1,20,NA,50,50,1,NA,15,0,"153E",153,0,210,6,0,1,0,1,1,37915,4,0,NA,NA,NA,NA,1,NA,2,1,1,23,3,421,1993,0,1,1154.048,50,14,1,2,45,2,2,1,2,1,0,0,0,0,0,0,0,72,"E",1,0,3,2,NA,3,0,1,0,"1GKEK18K7PJ7",17,0,4,19,1993,NA,NA,"GMC","YUK","YUK","2W",1,NA,NA,2,"","","A","","G",2,"T",44,"N",181,20,NA,NA,NA,NA
"4445",NA,21,NA,50,50,1,NA,20,NA,"153E",153,0,181,NA,0,NA,0,1,1,37938,0,0,NA,NA,NA,NA,0,NA,0,1,1,7,1,442,2005,2,2,1154.048,53,5,1,1,45,2,2,1,2,1,0,0,0,0,0,NA,0,72,"E",0,1,3,2,NA,3,0,2,0,"2D4GP44L85R4",17,0,4,19,2005,NA,NA,"DODG","CAR","GSX","SV",1,3,NA,2,"","","E","","G",1,"T",42,"U",NA,NA,0,1,4,1
"4446",1,1,NA,998,998,0,NA,1,0,"154K",154,0,140,7,1,NA,NA,1,1,37902,11,0,NA,NA,NA,NA,0,NA,2,2,3,45,6,31,2001,4,4,26.409,13,14,4,1,45,3,1,1,2,0,0,0,0,0,0,0,3,48,"K",0,1,0,0,NA,0,0,1,0,"WP0CA29991S6",17,NA,5,19,2001,NA,2955,"PORS","942","","CV",1,3,NA,2,"N","*","K","F","G",NA,"P",NA,"N",998,98,2,4,3,5
"4447",1,50,NA,170,0,0,NA,4,1,"155K",155,0,106,8,1,NA,NA,1,1,37920,7,0,NA,NA,NA,NA,4,NA,3,5,3,20,NA,32,1992,1,1,26.409,10,1,2,NA,45,1,1,1,2,0,0,0,0,0,0,0,3,48,"K",0,1,0,0,NA,0,0,1,0,"1Y1SK5465NZ0",17,NA,4,19,1992,NA,2435,"GEO","GEP","","4D",1,3,NA,1,"Y","N","P","F","G",NA,"P",NA,"N",201,31,1,1,3,3
"4448",1,51,0,0,170,0,NA,31,5,"155K",155,0,201,8,1,1,NA,1,1,37920,98,0,NA,NA,NA,NA,1,NA,3,5,3,12,1,481,1998,2,2,26.409,62,1,1,1,45,1,1,1,2,0,2,1,7,1,1,0,3,48,"K",0,1,0,0,NA,0,3,2,0,"1FTDF1821WNA",17,NA,4,19,1998,NA,NA,"FORD","COF","F15","PK",1,NA,NA,4,"","","E","","G",1,"T",44,"N",106,4,0,2,4,1
"4449",1,68,NA,215,90,0,NA,4,0,"156K",156,0,107,7,0,NA,1,1,1,37921,11,0,NA,NA,NA,NA,0,NA,3,6,1,35,1,43,1998,1,1,26.409,15,11,2,1,45,1,1,1,2,2,0,0,0,0,0,0,3,72,"K",0,1,1,2,NA,0,0,1,0,"1N4AB41D7WC7",17,NA,4,19,1998,NA,2353,"NISS","EXE","","4D",1,3,NA,7,"Y","N","E","F","G",NA,"P",NA,"U",NA,31,1,1,3,4
"4450",NA,69,NA,90,215,0,NA,31,NA,"156K",156,0,NA,NA,0,1,0,1,1,37912,0,0,NA,NA,NA,NA,0,NA,0,4,1,12,1,481,2006,2,2,26.409,66,1,1,1,45,1,1,1,2,2,0,0,0,0,0,0,0,72,"K",0,1,1,2,NA,0,0,2,0,"1FTSW21P56ED",17,0,4,19,2006,NA,NA,"FORD","SRW","F2S","CW",1,NA,NA,2,"","","E","","D",2,"T",44,"O",NA,NA,0,0,0,0
"4451",4,1,0,998,998,0,NA,21,1,"157B",157,2,254,8,1,NA,NA,1,1,37920,6,0,NA,NA,NA,NA,0,NA,3,2,2,12,6,461,1987,1,1,17.21,13,14,4,4,45,3,1,1,2,0,1,4,1,61,1,0,2,64,"B",0,1,0,0,NA,0,1,1,0,"1FBJS31H2HHA",17,NA,4,19,1987,NA,NA,"FORD","CWS","CS3","SV",1,NA,NA,1,"","","A","","G",2,"T",42,"N",998,98,1,1,1,4
"4452",NA,68,NA,30,280,0,NA,31,NA,"158F",158,0,248,NA,1,NA,0,1,NA,37931,0,0,NA,NA,NA,NA,0,NA,0,5,1,12,1,481,2006,0,1,2091.71,15,11,1,1,45,1,1,1,2,2,0,0,0,0,0,0,0,72,"F",1,0,1,2,NA,1,0,1,0,"1FTPW14576KD",17,0,4,19,2006,NA,NA,"FORD","COF","F1S","CW",1,3,NA,2,"","","E","","G",2,"T",44,"O",NA,NA,NA,NA,NA,NA
"4453",1,69,NA,280,30,0,15,14,0,"158F",158,0,151,0,1,NA,0,1,1,37931,4,0,NA,NA,NA,NA,0,NA,3,5,1,12,3,402,2001,1,1,2091.71,62,1,1,2,45,1,1,1,2,2,0,0,0,0,0,0,0,72,"F",0,1,1,2,NA,1,0,2,0,"1FMYU02171KA",17,0,4,19,2001,NA,NA,"FORD","SPE","SLS","4W",1,NA,NA,5,"","","E","","G",1,"T",44,"N",248,31,0,1,4,1
