"","VERSION","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID"
"311",25,"southbound turning left at the driveway.  The front of V1 impacted the right",4,20,"E",2," 20E"
"312",25,"side of V2.",4,20,"E",3," 20E"
"313",25,"V1 was traveling northbound.  V2 was traveling directly behind V1. The front of",4,21,"H",1," 21H"
"314",25,"V2 impacted the rear of V1.",4,21,"H",2," 21H"
"315",25,"V1 was traveling southbound, V2 was traveling westbound.  V2 entered the",4,22,"K",1," 22K"
"316",25,"intersection and the front of V1 impacted the right side of V2. V2 then rolled",4,22,"K",2," 22K"
"317",25,"over and was back on its wheels at final rest.",4,22,"K",3," 22K"
"318",25,"V1 was traveling westbound passing through an intersection.  V2 was traveling",4,23,"F",1," 23F"
"319",25,"northbound approaching the same intersection.  V3 was stopped southbound at the",4,23,"F",2," 23F"
"320",25,"same intersection.  The front of V1 impacted the right side of V2 inthe",4,23,"F",3," 23F"
"321",25,"intersection.  After this impact, V2 rolled onto its left side then sliding",4,23,"F",4," 23F"
"322",25,"clockwise.  The back of V2 impacted the front of V3.",4,23,"F",5," 23F"
"323",25,"V1 was travelling northbound.  V2 was stopped in traffic northbound in front of",4,24,"H",1," 24H"
"324",25,"V1.  The front of V1 impacted the rear of V2.  After this impact V1 departed the",4,24,"H",2," 24H"
"325",25,"roadway to the right side with its front impacting a tree before coming to",4,24,"H",3," 24H"
"326",25,"rest.",4,24,"H",4," 24H"
"327",25,"V1 was was traveling southbound when it crossed the center lines and  left the",4,25,"K",1," 25K"
"328",25,"roadway to the left striking a tree.",4,25,"K",2," 25K"
"329",25,"V1 and V2 were both traveling southbound on the same roadway.  V1 pulled to the",4,26,"F",1," 26F"
"330",25,"right to turn and head northbound, when V1's left front impacted V2's right side",4,26,"F",2," 26F"
"331",25,"as it attempted to pass.  V2 then rolled over.",4,26,"F",3," 26F"
"332",25,"V1 was in the right lane heading eastbound, V2 was in the center lane heading",4,27,"H",1," 27H"
"333",25,"eastbound.  V2's made contact with the left rear of V1.  V2 then left the",4,27,"H",2," 27H"
"334",25,"roadway to the left hitting the median curb with the undercarriage, the LF and",4,27,"H",3," 27H"
"335",25,"RF tires.",4,27,"H",4," 27H"
"336",25,"V1 was traveling northbound when it departed the roadway to the right striking",4,28,"A",1," 28A"
"337",25,"the curb, a speed limit sign, and a utility pole.  It then rotated clockwise and",4,28,"A",2," 28A"
"338",25,"impacted a tree on the drivers door.",4,28,"A",3," 28A"
"339",25,"V1 was traveling westbound, V2 was traveling northbound.  V2 began to travel",4,29,"E",1," 29E"
"340",25,"through the intersection, when V2's front made contact with V1's right side.",4,29,"E",2," 29E"
"341",25,"V1 was traveling westbound, V2 was traveling southbound.  V1 was passing through",4,30,"F",1," 30F"
"342",25,"the intersection when V2 entered the intersection and V1's  front impacted the",4,30,"F",2," 30F"
"343",25,"left side of V2.",4,30,"F",3," 30F"
"344",25,"V1 and V2 were traveling northbound on the same roadway.  V1 stopped and the",4,31,"H",1," 31H"
"345",25,"front of V2 impacted the rear of V1",4,31,"H",2," 31H"
"346",25,"V1 was stopped southbound at an intersection.  V2 was also traveling southbound",4,32,"C",1," 32C"
"347",25,"on the same roadway in the same lane when V2's front made contact with V1's",4,32,"C",2," 32C"
"348",25,"back.",4,32,"C",3," 32C"
"349",25,"V1 and V2 were traveling northbound  approaching an intersection.  V3 was",4,33,"K",1," 33K"
"350",25,"traveling eastbound through the intersection when the front of V1 hit the right",4,33,"K",2," 33K"
"351",25,"front of V3, V1 and V3 had a side slap contact..  V1's front then impacted V2's",4,33,"K",3," 33K"
"352",25,"left front.  All vehicles left the roadway.",4,33,"K",4," 33K"
"353",25,"V1 was traveling eastbound, V2 was traveling westbound on the same roadway.  V1",4,34,"C",1," 34C"
"354",25,"crossed the center line to the left and impacted the front of V2",4,34,"C",2," 34C"
"355",25,"V1 was traveling northbound, V2 was traveling southbound.  V1 turned to head",4,35,"D",1," 35D"
"356",25,"westbound when the front of V1 impacted the left side of V2.  V2's front then",4,35,"D",2," 35D"
"357",25,"impacted the left side of V3 as it was stopped at the intersection.  V2 and V3",4,35,"D",3," 35D"
"358",25,"then exited the roadway.",4,35,"D",4," 35D"
"359",25,"V2 was traveling southbound and stopped at a light.  V1 was traveling southbound",4,36,"C",1," 36C"
"360",25,"on the same roadway when the front of V1 impacted the rear of V2",4,36,"C",2," 36C"
"361",25,"V1 was traveling eastbound and departed the roadway to the right and struck a",4,37,"E",1," 37E"
"362",25,"utility pole.",4,37,"E",2," 37E"
"363",25,"V1 was traveling southbound on the roadway.  Pedestrian 1 crossed the roadway",4,38,"F",1," 38F"
"364",25,"going east to west in front of V1, V1 was unable to stop striking pedestrian",4,38,"F",2," 38F"
"365",25,"with the front of his vehicle",4,38,"F",3," 38F"
"366",25,"The front plane of V1 contacted the left plane of V2 as V2 was turning left from",5,1,"H",1,"  1H"
"367",25,"a private driveway.",5,1,"H",2,"  1H"
"368",25,"While traveling west,  the front of V1 contacted the back plane of V2 causing a",5,2,"G",1,"  2G"
"369",25,"chain reaction event, with the front plane of V2 contacting the back plane of V3",5,2,"G",2,"  2G"
"370",25,"and the front plane of V3 contacting the back plane of V4.",5,2,"G",3,"  2G"
"371",25,"V1 contact the rear plane of V2",5,3,"H",1,"  3H"
"372",25,"V1 lost control and departed road right side striking a curb.  V1 then departed",5,4,"E",1,"  4E"
"373",25,"the left roadside striking a utility pole.",5,4,"E",2,"  4E"
"374",25,"V1 departed roadway on right side striking a ditch causing V1 to rollover",5,5,"F",1,"  5F"
"375",25,"V1 entered the intersection and was contacted on the left plane by the front",5,6,"G",1,"  6G"
"376",25,"plane of V2.",5,6,"G",2,"  6G"
"377",25,"V1 was traveling west and left the roadway strucking a guardrail and continued",5,7,"H",1,"  7H"
"378",25,"to sideswipe the guardrail for approximately fifty meters.",5,7,"H",2,"  7H"
"379",25,"V1 was traveling north, V2 was traveling east.  The front of V1 contacted the",5,8,"E",1,"  8E"
"380",25,"right front of V2.",5,8,"E",2,"  8E"
"381",25,"V1 departed roadway on the left side striking a utility pole on the right plane",5,9,"F",1,"  9F"
"382",25,"of the vehicle. The utility pole broke and fell on the top of the vehicle.",5,9,"F",2,"  9F"
"383",25,"The front plane of V1 contacted the side plane of V2 in an intersection.",5,10,"H",1," 10H"
"384",25,"V1 was travelling in an eastbound direction when it left the roadway to the",5,11,"H",1," 11H"
"385",25,"right, drove up an embankment and rolled over to the left.",5,11,"H",2," 11H"
"386",25,"V1 was traveling west when the driver lost control striking a tree on the right",5,12,"A",1," 12A"
"387",25,"road side.  V1 then continued further to stike a utility pole on the left road",5,12,"A",2," 12A"
"388",25,"side.",5,12,"A",3," 12A"
"389",25,"V1 was heading south, V2 was heading east.  V1 made impact with the left side of",5,13,"F",1," 13F"
"390",25,"V2.",5,13,"F",2," 13F"
"391",25,"While traveling westbound, the front plane of V1 contacted the back plane of V2.",5,14,"H",1," 14H"
"392",25,"V1 was traveling westbound on a two lane highway when an unknown object struck",5,15,"K",1," 15K"
"393",25,"and entered the right side windshield, causing the operator to lose control",5,15,"K",2," 15K"
"394",25,"striking the left guardrail.",5,15,"K",3," 15K"
"395",25,"The front plane of V1 contacted the back plane of V2, V1 continued on and struck",5,16,"E",1," 16E"
"396",25,"the back plane of V3.",5,16,"E",2," 16E"
"397",25,"V1 was traveling eastbound V2 was traveling northbound.  V1 struck the front",5,17,"H",1," 17H"
"398",25,"plane of V2.",5,17,"H",2," 17H"
"399",25,"V2 was stopped in roadway. V1 contacted the back plane of V2. V1 then continued",5,18,"H",1," 18H"
"400",25,"to head off the roadway on the right hand side striking a pole.",5,18,"H",2," 18H"
"401",25,"V1 was traveling southbound  when it entered the intersection and was struck on",5,19,"F",1," 19F"
"402",25,"the passenger's side by V2. V1 continued on after initial impact striking a",5,19,"F",2," 19F"
"403",25,"traffic light pole.",5,19,"F",3," 19F"
"404",25,"The front plane of V1 contacted the back plane of V2 while in bumper to bumper",5,20,"G",1," 20G"
"405",25,"traffic.",5,20,"G",2," 20G"
"406",25,"V1 departed the roadway on the righthand side and struck an advertisement sign.",5,21,"H",1," 21H"
"407",25,"V1 was traveling east in the left turn lane.  V2 was traveling south.  The front",5,22,"E",1," 22E"
"408",25,"of V1 contacted the right side of V2.",5,22,"E",2," 22E"
"409",25,"V1 was travelling in a southbound direction and attempted to complete a left",5,23,"E",1," 23E"
"410",25,"hand turn when it contacted V2 which was travelling in a northbound direction.",5,23,"E",2," 23E"
"411",25,"Vehicles were traveling eastbound when V1 struck the rear of V2, causing V2 to",5,24,"F",1," 24F"
"412",25,"strike the rear of V3.",5,24,"F",2," 24F"
"413",25,"V1 was traveling south, V2 was traveling east.  V1 contacted the right plane of",5,25,"G",1," 25G"
"414",25,"V2.",5,25,"G",2," 25G"
"415",25,"V1 struck a concrete traffic barrier at a high rate of speed.",5,26,"J",1," 26J"
"416",25,"V1 steered right to avoid contact with another vehicle.  V1 traveled off the",5,27,"E",1," 27E"
"417",25,"road on the right hand side striking a downed utility pole coming to a final",5,27,"E",2," 27E"
"418",25,"rest in a ditch.",5,27,"E",3," 27E"
"419",25,"V1 was traveling south.  V2 was traveling north.  V1 contacted the front of V2.",5,28,"G",1," 28G"
"420",25,"V1 traveled off the road to the right side striking a utility pole.",5,29,"F",1," 29F"
"421",25,"V1 contacted the left rear corner of V2 as V2 was decelerating.",5,30,"H",1," 30H"
"422",25,"V1 hit a patch of standing water causing a loss of control.  V1 then hit a guard",5,31,"H",1," 31H"
"423",25,"rail on the right side.",5,31,"H",2," 31H"
"424",25,"V1 was traveling northbound and struck V2 who was stopped waiting to turn left",5,32,"F",1," 32F"
"425",25,"V1 made contact with the front left corner of V2",5,33,"F",1," 33F"
"426",25,"V1 and V2 were heading southbound.  V1 attempted to make a U-turn and made",5,34,"G",1," 34G"
"427",25,"contact with the front of V2.",5,34,"G",2," 34G"
"428",25,"V1 contacted the rear of V2.",5,35,"H",1," 35H"
"429",25,"V1 negoatiated a left hand turn making contact with the left side of V2.",5,36,"F",1," 36F"
"430",25,"V1 was changing lanes when it struck the left side of V2.",5,37,"G",1," 37G"
"431",25,"V1 was making a left turn at a T-intersection.  V2 contacted V1 on the right",5,38,"H",1," 38H"
"432",25,"corner.",5,38,"H",2," 38H"
"433",25,"V1 contacted the back of V2.",5,39,"H",1," 39H"
"434",25,"V1 was traveling east in the westbound lane when the front plane made contact",6,1,"F",1,"  1F"
"435",25,"with the front plane of V2. V2 was parked facing west. The back plane of V2",6,1,"F",2,"  1F"
"436",25,"contacted the front plane of V3. V3 was parked facing west also.",6,1,"F",3,"  1F"
"437",25,"Vehicle 1 lost control causing the back plane to strike house 1, disintigrating",6,2,"F",1,"  2F"
"438",25,"the backlight. V1 then changed direction and started moving forward. V1's front",6,2,"F",2,"  2F"
"439",25,"plane made contact with an unknown plane (back) of V2, causing V2 to be pushed",6,2,"F",3,"  2F"
"440",25,"into the steet accross the median and into another driveway. While V2 was",6,2,"F",4,"  2F"
"441",25,"moving, an uknown plane (right) of V2 and the left plane of V1 made contact",6,2,"F",5,"  2F"
"442",25,"creating ""sideswipe"" damage to the left side of V1. The right plane of V1 and",6,2,"F",6,"  2F"
"443",25,"the front plane of V3 made contact, causing unknown damage to V1 and no",6,2,"F",7,"  2F"
"444",25,"measureable crush to V3. The front plane of V1 then contacted house 2.",6,2,"F",8,"  2F"
"445",25,"V1 was traveling South when the front plane made contact with the left plane of",6,3,"G",1,"  3G"
"446",25,"V2. V2 was attempting to make a right turn to travel South.",6,3,"G",2,"  3G"
"447",25,"V1 was driving south, V2 was driving southeast. The front of V1 contacted the",6,4,"E",1,"  4E"
"448",25,"left of V2.",6,4,"E",2,"  4E"
"449",25,"V1 was traveling West on a three lane road when the right side contacted the",6,5,"F",1,"  5F"
"450",25,"left side of V2. V2 was parked facing West. V1 continued to travel West and",6,5,"F",2,"  5F"
"451",25,"rolled over. V1 ended up on its roof at final rest.",6,5,"F",3,"  5F"
"452",25,"V1 was traveling South on a two lane road and was approaching an intersection",6,6,"F",1,"  6F"
"453",25,"when the front plane made contact with the left side of V2. V2 had been",6,6,"F",2,"  6F"
"454",25,"traveling East and was attempting to make a left turn to travel North. The back",6,6,"F",3,"  6F"
"455",25,"right of V1 then contacted a dumpster that was situated on the South-West",6,6,"F",4,"  6F"
"456",25,"corner.",6,6,"F",5,"  6F"
"457",25,"V1 was driving south, approaching and intersection. V2 was driving west",6,7,"K",1,"  7K"
"458",25,"approaching the same intersection. The Front of V1 and the Right side of V2 made",6,7,"K",2,"  7K"
"459",25,"contact.",6,7,"K",3,"  7K"
"460",25,"Vehicle 1 was negotiating a left curve in the left lane of a 3-lane highway when",6,8,"K",1,"  8K"
"461",25,"the vehicle lost control and spun in a clockwise direction before striking the",6,8,"K",2,"  8K"
"462",25,"concrete traffic barrier off the right side of the road.",6,8,"K",3,"  8K"
"463",25,"Vehicles 1 and 3 were traveling south, V1 was in the left-most lane, V3 in the",6,9,"K",1,"  9K"
"464",25,"left-center lane. Vehicle 2 was parked in the left shoulder out of the travel",6,9,"K",2,"  9K"
"465",25,"lanes.  The left plane of V1 and right plane of V2 made contact, V1 then crossed",6,9,"K",3,"  9K"
"466",25,"into the left-center lane where the front plane made contact with the back",6,9,"K",4,"  9K"
"467",25,"plane of V3.",6,9,"K",5,"  9K"
"468",25,"V1 was traveling East. The front plane contacted the right plane of V2. V2 was",6,10,"E",1," 10E"
"469",25,"traveling South through the same intersection.  V1 had continued to travel South",6,10,"E",2," 10E"
"470",25,"and the front end made contact with the left side of V3. V3 was parked facing",6,10,"E",3," 10E"
"471",25,"South.",6,10,"E",4," 10E"
"472",25,"V1 was traveling south when the front made contact with the right side of V2..",6,11,"G",1," 11G"
"473",25,"V2 traveled south and the front  made contact with the back of V3. V3 was parked",6,11,"G",2," 11G"
