"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","TOWRES","VEHNO","WHEELBAS","VERSION"
"84",3,4,0,147," 72K",72,250,1,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,998,2,NA,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,2,998,NA,2,47.431,5,2,3,4,6,4,1,140,"D","9","K","A","9","O","9",1,1,236,20
"85",4,NA,0,141," 72K",72,124,0,0,1,4,4,0,0,60,261,11,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,2,47.431,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","A","","S","",1,2,263,20
"86",2,1,0,162," 73E",73,19,0,1,1,1,1,2,2,76,173,12,12,173,2,1,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,43,0,0,2,153.835,NA,NA,NA,NA,NA,NA,NA,NA,"R","D","E","E","L","E","W",0,1,285,20
"87",1,NA,0,150," 74F",74,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,140,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,2,236.47,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","E","","9","",0,1,272,20
"88",1,NA,0,149," 74F",74,47,0,0,1,4,6,7,18,59,148,6,NA,148,2,NA,2,NA,0,0,2,NA,"B","",1,NA,2,NA,1,NA,1,NA,NA,1,NA,180,NA,2,236.47,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","W","",1,2,269,20
"89",1,NA,0,148," 75F",75,142,0,13,10,8,7,5,3,0,142,6,NA,142,2,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,2,95.4,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,262,20
"90",1,NA,0,167," 75F",75,136,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,166,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,2,95.4,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","L","","W","",0,2,364,20
"91",1,NA,0,141," 78K",78,106,0,4,16,30,44,66,95,15,148,12,NA,148,4,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,2,47.431,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,1,263,20
"92",1,NA,0,159," 78K",78,13,0,0,0,0,1,2,3,72,154,12,NA,154,9,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,2,47.431,NA,NA,NA,NA,NA,NA,NA,NA,"R","","K","E","","E","",1,2,289,20
"93",1,2,0,151," 79D",79,150,1,0,21,36,44,8,0,-1,226,9,0,998,4,2,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,280,998,2,48.451,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","D","E","A","W","O",1,1,249,20
"94",1,NA,0,154," 79D",79,150,0,5,4,4,4,7,29,0,160,12,NA,160,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,2,48.451,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,2,272,20
"95",1,2,0,153," 80D",80,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,8,148,9,3,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,51,20,250,2,48.451,11,31,38,17,7,1,-42,159,"R","P","D","A","A","E","W",1,1,269,20
"96",1,NA,0,146," 81F",81,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,2,379.202,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","E","","9","",NA,2,247,20
"97",1,NA,0,152," 82E",82,218,0,0,22,47,46,34,3,-58,270,2,NA,998,4,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,70,NA,2,148.088,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","A","","W","",1,1,262,20
"98",1,NA,0,173," 82E",82,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,2,148.088,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",1,2,330,20
"99",2,1,0,151," 83F",83,250,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,2,6,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,76,998,998,2,227.636,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","F","A","G","O","W",1,1,266,20
"100",1,NA,0,159," 84G",84,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,168,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,88,NA,0,NA,2,453.95,NA,NA,NA,NA,NA,NA,NA,NA,"C","","G","L","","N","",0,1,272,20
"101",3,1,0,NA," 85K",85,72,1,70,44,34,23,13,8,-49,168,1,12,168,3,6,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,58,52,20,0,2,86.482,NA,NA,NA,NA,NA,NA,NA,NA,"Y","R","K","E","A","W","E",1,1,352,20
"102",1,NA,0,156," 86F",86,13,0,2,1,1,1,3,5,66,141,12,NA,141,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,2,167.026,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","E","",0,2,276,20
"103",1,NA,0,155," 88K",88,76,0,67,45,35,31,20,12,0,152,81,NA,152,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,2,26.127,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,1,271,20
"104",1,2,0,153," 88K",88,66,0,17,14,10,6,4,1,-46,158,12,12,158,3,1,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,46,350,0,2,26.127,NA,NA,NA,NA,NA,NA,NA,NA,"L","R","K","E","L","W","N",1,2,283,20
"105",1,NA,0,171," 89F",89,71,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,180,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,340,NA,2,242.073,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","L","","W","",NA,1,352,20
"106",1,NA,0,144," 89F",89,58,0,0,0,0,0,4,19,37,132,1,NA,132,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,2,242.073,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,2,250,20
"107",2,1,0,147," 91E",91,118,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,NA,1,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,60,998,0,2,224.358,2,3,6,6,2,2,0,150,"P","D","E","D","E","O","W",1,1,255,20
"108",1,NA,0,162," 92F",92,27,0,1,6,9,16,24,29,200,102,70,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,2,344.875,NA,NA,NA,NA,NA,NA,NA,NA,"F","","F","E","","E","",1,1,288,20
"109",1,NA,0,147," 92F",92,37,0,0,1,2,3,5,15,52,150,1,NA,150,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,2,344.875,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","E","",0,2,260,20
"110",1,NA,0,149," 93H",93,238,0,0,0,2,19,8,0,-44,297,9,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,260,NA,2,1325.903,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",1,1,262,20
"111",1,NA,0,149," 93H",93,130,0,0,2,5,7,10,11,0,130,12,NA,130,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,2,1325.903,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,2,262,20
"112",1,NA,0,170," 94K",94,45,0,0,73,78,76,23,6,4,178,12,NA,178,5,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,2,26.127,NA,NA,NA,NA,NA,NA,NA,NA,"C","","K","E","","W","",1,1,323,20
"113",1,2,0,162," 95E",95,157,0,0,0,6,14,17,0,15,202,2,3,998,2,2,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,50,100,2,140.505,0,11,6,0,1,0,-179,121,"Y","Z","E","E","E","W","W",1,1,284,20
"114",1,2,0,169," 95E",95,114,1,27,31,37,37,18,0,0,156,71,9,156,2,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,320,260,2,140.505,0,9,10,9,4,0,-133,193,"D","Z","E","E","E","W","W",1,2,270,20
"115",3,1,0,150," 97K",97,141,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,2,7,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,42,998,0,2,26.127,0,0,0,0,0,1,67,144,"P","R","K","Y","A","O","E",1,1,270,20
"116",2,1,0,154," 98E",98,226,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,998,3,2,NA,NA,0,0,1,NA,"T","R",NA,NA,NA,NA,1,NA,1,NA,NA,31,2,998,60,2,145.161,0,3,10,20,13,0,-36,210,"Y","P","E","D","E","O","W",1,1,262,20
"117",1,NA,0,147," 98E",98,110,0,2,9,11,8,9,10,16,152,12,NA,152,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,2,145.161,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,2,259,20
"118",3,2,0,153," 99E",99,29,1,0,15,37,57,56,34,15,150,12,12,150,4,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,0,0,2,145.161,NA,NA,NA,NA,NA,NA,NA,NA,"Z","9","E","E","9","N","9",1,1,268,20
"119",1,NA,0,147,"100F",100,77,0,9,7,6,5,4,4,-41,150,12,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,2,223.137,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,1,262,20
"120",1,NA,0,149,"101C",101,87,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,154,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,76,NA,0,NA,2,44.282,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","C","E","","W","",0,1,246,20
"121",5,1,0,155,"102G",102,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,12,164,2,1,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,61,88,350,350,2,103.578,0,0,0,0,1,2,0,164,"D","D","G","L","L","W","W",1,1,278,20
"122",3,2,0,145,"103H",103,201,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,4,1,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,46,998,0,2,199.687,2,0,1,1,1,1,-7,140,"Y","D","H","R","L","W","W",1,1,251,20
"123",1,NA,0,146,"104H",104,107,0,8,6,6,9,7,6,15,137,12,NA,137,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,2,199.687,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,1,263,20
"124",1,NA,0,140,"104H",104,90,0,6,5,4,3,2,2,-32,154,6,NA,154,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,2,199.687,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","L","","W","",0,2,220,20
"125",1,4,0,146,"105F",105,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","B",NA,NA,NA,NA,1,NA,1,NA,NA,2,42,130,NA,2,196.308,20,40,53,68,73,45,41,148,"B","R","F","E","E","9","N",1,1,263,20
"126",1,NA,0,147,"105F",105,80,0,1,2,3,4,5,25,40,134,12,NA,134,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,2,196.308,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,2,237,20
"127",2,3,0,153,"106F",106,14,1,3,0,2,3,3,3,-78,156,12,12,156,NA,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,46,46,0,0,2,196.308,NA,NA,NA,NA,NA,NA,NA,NA,"L","9","F","E","M","E","S",1,1,262,20
"128",1,NA,0,146,"107H",107,34,0,7,1,8,9,11,16,53,146,12,NA,146,4,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,2,754.724,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","E","",1,1,250,20
"129",1,NA,0,147,"108B",108,108,0,44,16,18,12,0,0,-1,152,12,NA,152,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,2,52.674,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,1,320,20
"130",1,NA,0,146,"109C",109,152,0,0,3,13,9,6,0,-136,215,10,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,2,51.69,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","C","E","","W","",1,1,263,20
"131",1,2,0,154,"109C",109,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,12,NA,NA,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,88,340,0,2,51.69,NA,NA,NA,NA,NA,NA,NA,NA,"9","P","C","E","E","9","S",1,2,267,20
"132",2,1,0,151,"110F",110,68,0,22,10,10,10,8,10,42,146,12,11,146,1,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,0,330,2,445.497,NA,NA,NA,NA,NA,NA,NA,NA,"Z","Y","F","E","E","W","W",1,1,285,20
"133",2,NA,0,149,"110F",110,118,0,0,0,1,10,4,0,130,219,9,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,270,NA,2,445.497,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,2,271,20
"134",1,NA,0,151,"111H",111,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,1712.752,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",NA,2,269,20
"135",3,2,0,149,"112J",112,40,1,0,0,20,62,73,46,32,158,12,12,158,4,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,46,10,0,2,24.393,NA,NA,NA,NA,NA,NA,NA,NA,"Z","Y","J","E","L","N","9",1,1,252,20
"136",3,2,0,158,"113C",113,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,2,1,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,31,46,998,0,2,28.766,3,3,3,5,5,4,-78,179,"D","Z","C","A","E","O","S",1,1,258,20
"137",3,2,0,151,"114C",114,250,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,3,2,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,44,998,0,2,28.766,23,20,18,15,9,5,-39,152,"Y","Y","C","D","E","O","W",1,1,270,20
"138",1,NA,0,NA,"115B",115,54,0,92,69,33,13,0,0,-61,180,12,NA,180,4,NA,NA,NA,0,0,1,1,"F","",NA,NA,NA,NA,1,1,1,1,NA,42,NA,350,NA,2,24.857,NA,NA,NA,NA,NA,NA,NA,NA,"L","","B","E","","W","",1,1,334,20
"139",1,2,0,147,"117E",117,56,0,22,23,18,13,5,0,-50,157,10,NA,157,1,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,310,NA,2,268.479,NA,NA,NA,NA,NA,NA,NA,NA,"Y","F","E","E","E","W","S",1,1,253,20
"140",1,2,0,161,"117E",117,65,0,0,0,0,8,7,10,186,96,1,12,998,2,1,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,30,10,2,268.479,0,0,1,1,0,0,37,105,"F","P","E","E","E","W","W",1,2,288,20
"141",1,2,0,146,"118F",118,109,0,0,2,4,11,7,0,-59,125,3,NA,998,1,1,NA,NA,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,63,80,NA,2,51.265,NA,NA,NA,NA,NA,NA,NA,NA,"P","B","F","E","W","W","N",0,1,264,20
"142",1,NA,0,145,"118F",118,102,0,5,5,5,5,7,9,11,130,12,NA,130,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,2,51.265,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,264,20
"143",2,1,0,164,"119G",119,29,0,0,0,13,20,22,51,46,166,12,12,166,3,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,52,76,0,0,2,102.233,NA,NA,NA,NA,NA,NA,NA,NA,"R","9","G","E","9","E","9",1,1,303,20
"144",1,NA,0,155,"120H",120,70,0,2,0,0,0,0,0,-40,150,12,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,2,197.093,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",0,2,270,20
"145",1,NA,0,150,"121H",121,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,0,0,NA,NA,"R","",NA,NA,NA,NA,1,NA,NA,NA,NA,31,NA,998,NA,2,197.093,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","A","","O","",1,1,248,20
"146",1,NA,0,158,"122E",122,95,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,2,85.059,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,1,258,20
"147",1,NA,0,151,"122E",122,110,0,12,15,16,12,6,0,-180,129,9,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,280,NA,2,85.059,NA,NA,NA,NA,NA,NA,NA,NA,"B","","E","E","","W","",1,2,272,20
"148",1,NA,0,141,"123F",123,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,2,130.749,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",NA,1,238,20
"149",1,2,0,158,"124F",124,230,0,0,25,39,43,11,0,-9,259,10,NA,998,3,NA,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,300,NA,2,130.749,NA,NA,NA,NA,NA,NA,NA,NA,"Z","9","F","A","9","W","9",1,1,293,20
"150",1,2,0,149,"124F",124,87,0,18,9,12,8,2,2,-37,154,12,12,154,1,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,10,350,2,130.749,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","F","E","M","W","S",1,2,283,20
"151",1,NA,0,175,"125H",125,107,0,2,1,2,2,3,3,-4,177,6,NA,177,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,2,NA,1,NA,NA,2,NA,180,NA,2,502.678,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","L","","W","",0,1,357,20
"152",1,NA,0,157,"125H",125,109,0,1,1,1,0,1,1,-8,140,12,NA,140,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,2,502.678,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,2,264,20
"153",1,NA,0,154,"126D",126,145,0,0,11,19,11,7,0,-33,212,10,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,2,75.388,NA,NA,NA,NA,NA,NA,NA,NA,"P","","D","E","","W","",1,1,265,20
"154",1,NA,0,151,"126D",126,113,0,18,11,6,5,4,4,-16,148,12,NA,148,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,2,75.388,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,2,272,20
"155",1,NA,0,148,"127F",127,125,0,17,17,14,13,16,14,0,138,10,NA,138,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,310,NA,2,590.029,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,261,20
"156",1,NA,0,145,"128D",128,15,0,0,0,0,1,3,5,48,138,12,NA,138,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,2,67.926,NA,NA,NA,NA,NA,NA,NA,NA,"R","","D","E","","E","",1,1,264,20
"157",1,NA,0,150,"128D",128,250,0,0,0,6,3,0,0,32,262,1,NA,998,1,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,2,67.926,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","W","",1,2,251,20
"158",1,NA,0,143,"129F",129,124,0,0,1,3,5,9,5,7,136,12,NA,136,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,2,531.627,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",0,1,260,20
"159",1,NA,0,144,"129F",129,82,0,16,24,20,16,15,3,-10,136,6,NA,136,3,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,2,531.627,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","L","","W","",0,2,241,20
"160",1,NA,0,144,"131D",131,204,0,0,0,33,17,10,0,-41,290,1,NA,998,3,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,2,65.231,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","D","E","","W","",1,1,250,20
"161",1,NA,0,146,"133H",133,105,0,2,1,1,1,1,1,-19,141,12,NA,141,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,76,NA,0,NA,2,1962.807,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,1,252,20
"162",2,3,0,153,"134D",134,30,1,0,15,35,50,64,70,55,158,12,12,158,4,3,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,10,0,2,75.586,NA,NA,NA,NA,NA,NA,NA,NA,"R","L","D","E","E","E","S",1,1,267,20
"163",1,NA,0,145,"135G",135,48,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,146,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,2,1179.732,NA,NA,NA,NA,NA,NA,NA,NA,"R","","G","E","","W","",0,2,246,20
"164",1,NA,0,153,"136F",136,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,139.406,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",NA,2,265,20
"165",1,NA,0,174,"137F",137,85,0,14,2,0,0,0,0,-45,180,12,NA,180,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,2,NA,1,NA,NA,2,NA,0,NA,2,139.406,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",NA,1,351,20
"166",1,NA,0,146,"137F",137,199,0,0,28,30,14,0,0,-102,290,10,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,300,NA,2,139.406,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","A","","W","",1,2,252,20
"167",1,2,0,154,"138H",138,44,0,0,0,1,4,5,9,58,153,12,3,153,1,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,10,80,2,535.959,0,2,0,0,4,0,147,88,"R","Y","H","E","E","W","W",0,2,291,20
"168",1,2,0,158,"139E",139,101,0,3,14,26,37,50,30,44,140,6,12,153,3,6,2,NA,0,0,2,NA,"B","F",4,NA,2,NA,1,NA,1,NA,NA,3,1,180,0,2,67.619,3,2,2,2,1,2,74,153,"Z","R","E","E","E","W","S",1,2,258,20
"169",1,3,0,170,"139E",139,133,0,18,12,10,7,6,4,0,166,12,1,166,2,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,46,0,20,2,67.619,NA,NA,NA,NA,NA,NA,NA,NA,"D","F","E","E","M","W","W",1,3,302,20
"170",2,1,0,153,"140E",140,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,2,1,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,44,998,0,2,60.643,13,12,12,12,13,13,0,148,"P","D","E","D","E","O","W",1,1,274,20
