"","AAIS","AAIS08","AINJSER","AINJSER8","AINJURED","AINJURD8","ALCINV","ATREAT","CASEID","CASENO","DAYWEEK","DRGINV","EVENTS","MANCOLL","MONTH","PSU","PSUSTRAT","RATWGT","STRATIF","TIME","VEHFORMS","YEAR","VERSION","ADMINSS"
"923",NA,NA,NA,NA,NA,NA,2,NA,"122H",122,2,2,1,0,10,13,6,87.953,"H",743,1,2015,28,0
"924",0,0,0,0,0,0,2,0,"123G",123,3,2,1,0,10,13,6,211.987,"G",749,1,2015,28,0
"925",NA,NA,NA,NA,NA,NA,2,NA,"124H",124,5,2,1,0,10,13,6,195.451,"H",805,1,2015,28,0
"926",NA,NA,NA,NA,NA,NA,2,NA,"125H",125,7,2,1,4,10,13,6,195.451,"H",1551,2,2015,28,0
"927",NA,NA,NA,NA,NA,NA,2,NA,"126D",126,7,2,1,1,11,13,6,115.578,"D",1343,2,2015,28,0
"928",0,0,0,0,0,0,2,0,"127G",127,5,2,1,0,11,13,6,190.788,"G",730,1,2015,28,0
"929",NA,NA,NA,NA,NA,NA,2,NA,"128H",128,3,2,1,0,11,13,6,175.906,"H",2156,1,2015,28,0
"930",NA,NA,NA,NA,NA,NA,2,NA,"129F",129,1,2,1,0,11,13,6,70.037,"F",1949,1,2015,28,0
"931",NA,NA,NA,NA,NA,NA,2,NA,"130H",130,1,2,2,0,11,13,6,58.635,"H",848,1,2015,28,0
"932",NA,NA,NA,NA,NA,NA,2,NA,"131H",131,3,2,1,0,11,13,6,58.635,"H",255,1,2015,28,0
"933",NA,NA,NA,NA,NA,NA,2,NA,"132H",132,7,2,1,0,11,13,6,117.271,"H",1422,1,2015,28,0
"934",NA,NA,NA,NA,NA,NA,2,NA,"133H",133,1,2,1,0,11,13,6,117.271,"H",2230,1,2015,28,0
"935",NA,NA,NA,NA,NA,NA,2,NA,"134H",134,5,2,1,0,11,13,6,117.271,"H",40,1,2015,28,0
"936",NA,NA,NA,NA,NA,NA,2,NA,"135B",135,2,2,1,0,11,13,6,83.307,"B",925,1,2015,28,0
"937",NA,NA,NA,NA,NA,NA,2,NA,"136B",136,1,2,2,0,11,13,6,83.307,"B",835,1,2015,28,0
"938",NA,NA,NA,NA,NA,NA,NA,NA,"137F",137,7,NA,9,0,11,13,6,326.837,"F",921,3,2015,28,0
"939",NA,NA,NA,NA,NA,NA,2,NA,"138B",138,5,2,2,0,12,13,6,98.927,"B",2026,1,2015,28,0
"940",2,1,0,0,2,2,2,3,"139F",139,5,2,1,0,12,13,6,350.183,"F",523,1,2015,28,0
"941",NA,NA,NA,NA,NA,NA,2,NA,"140F",140,4,2,1,0,12,13,6,70.037,"F",1608,1,2015,28,0
"942",NA,NA,NA,NA,NA,NA,2,NA,"141F",141,5,2,2,0,12,13,6,70.037,"F",1023,1,2015,28,0
"943",NA,NA,NA,NA,NA,NA,2,NA,"142H",142,2,2,3,0,12,13,6,117.271,"H",1520,1,2015,28,0
"944",NA,NA,NA,NA,NA,NA,2,NA,"143F",143,7,2,2,0,12,13,6,70.037,"F",1434,1,2015,28,0
"945",NA,NA,NA,NA,NA,NA,2,NA,"144H",144,6,2,2,0,12,13,6,87.953,"H",1326,1,2015,28,0
"946",NA,NA,NA,NA,NA,NA,2,NA,"145H",145,7,2,1,0,12,13,6,87.953,"H",2027,1,2015,28,0
"947",NA,NA,NA,NA,NA,NA,2,NA,"146K",146,2,2,1,0,12,13,6,115.578,"K",1344,1,2015,28,0
"948",NA,NA,NA,NA,NA,NA,2,NA,"147F",147,4,2,1,0,12,13,6,105.055,"F",947,1,2015,28,0
"949",NA,NA,NA,NA,NA,NA,2,NA,"148H",148,5,2,1,0,12,13,6,263.859,"H",2355,1,2015,28,0
"950",NA,NA,NA,NA,NA,NA,2,NA,"149B",149,4,2,1,4,12,13,6,83.307,"B",1907,2,2015,28,0
"951",NA,NA,NA,NA,NA,NA,2,NA,"150H",150,1,2,1,4,12,13,6,137.966,"H",1255,2,2015,28,0
"952",NA,NA,NA,NA,NA,NA,2,NA,"151H",151,3,2,3,0,12,13,6,58.635,"H",201,1,2015,28,0
"953",0,0,0,0,0,0,1,0,"152H",152,5,2,2,0,12,13,6,58.635,"H",127,1,2015,28,0
"954",7,9,0,0,1,1,2,0,"153H",153,3,2,1,0,12,13,6,58.635,"H",46,1,2015,28,0
"955",NA,NA,NA,NA,NA,NA,2,NA,"154H",154,3,2,1,0,12,13,6,58.635,"H",2057,1,2015,28,0
"956",0,0,0,0,0,0,2,0,"155G",155,2,2,1,0,12,13,6,127.192,"G",1500,1,2015,28,0
"957",NA,NA,NA,NA,NA,NA,2,NA,"156H",156,3,2,1,1,12,13,6,58.635,"H",714,2,2015,28,0
"958",NA,NA,NA,NA,NA,NA,2,NA,"157H",157,7,2,1,0,12,13,6,58.635,"H",1957,1,2015,28,0
"959",1,1,0,0,2,2,2,3,"  1F",1,6,2,3,1,1,41,7,39.659,"F",2307,3,2015,28,0
"960",3,3,1,1,2,2,1,3,"  2J",2,3,NA,4,0,1,41,7,22.344,"J",1118,2,2015,28,0
"961",4,3,1,1,2,2,NA,3,"  3K",3,4,NA,4,0,1,41,7,20.97,"K",216,1,2015,28,0
"962",2,2,0,0,1,1,1,3,"  4K",4,4,NA,2,4,1,41,7,20.97,"K",243,2,2015,28,0
"963",3,2,1,0,2,2,2,3,"  5J",5,1,2,2,4,1,41,7,19.304,"J",1600,2,2015,28,0
"964",3,3,1,1,2,2,2,3,"  6F",6,3,2,1,4,1,41,7,393.282,"F",950,2,2015,28,0
"965",NA,NA,NA,NA,NA,NA,2,NA,"  7H",7,2,2,1,1,1,41,7,1325.218,"H",2134,2,2015,28,0
"966",NA,NA,0,0,0,0,2,NA,"  8E",8,4,2,3,1,1,41,7,84.561,"E",1313,4,2015,28,0
"967",0,0,0,0,0,0,2,0,"  9G",9,4,2,1,NA,1,41,7,281.722,"G",1410,2,2015,28,0
"968",NA,NA,0,0,0,0,2,NA," 10G",10,1,2,1,4,1,41,7,281.722,"G",1155,2,2015,28,0
"969",NA,NA,NA,NA,NA,NA,2,NA," 11B",11,3,2,2,5,1,41,7,18.596,"B",905,2,2015,28,0
"970",NA,NA,NA,NA,NA,NA,NA,NA," 12B",12,1,NA,3,0,2,41,7,18.596,"B",518,1,2015,28,0
"971",NA,NA,NA,NA,NA,NA,NA,NA," 13K",13,2,NA,2,0,1,41,7,26.882,"K",1326,2,2015,28,0
"972",2,2,0,0,3,3,2,3," 14K",14,1,2,3,4,2,41,7,19.417,"K",2315,2,2015,28,0
"973",1,1,0,0,1,1,2,4," 15G",15,7,2,5,4,2,41,7,335.899,"G",2,2,2015,28,0
"974",NA,NA,0,0,0,0,2,NA," 16H",16,7,2,1,4,2,41,7,690.45,"H",1938,2,2015,28,0
"975",NA,NA,NA,NA,NA,NA,2,NA," 17F",17,6,2,2,4,2,41,7,171.854,"F",805,2,2015,28,0
"976",0,0,0,0,0,0,2,0," 18G",18,6,2,1,4,2,41,7,281.722,"G",439,2,2015,28,0
"977",NA,NA,0,0,0,0,2,0," 19H",19,7,2,1,4,2,41,7,579.087,"H",1452,2,2015,28,0
"978",1,1,0,0,2,2,2,4," 20C",20,7,2,1,4,2,41,7,19.304,"C",1010,2,2015,28,0
"979",1,1,0,0,1,1,NA,4," 21F",21,5,NA,5,5,2,41,7,317.269,"F",1723,2,2015,28,0
"980",NA,NA,NA,NA,NA,NA,2,NA," 22H",22,2,2,2,0,2,41,7,1069.084,"H",919,1,2015,28,0
"981",1,1,0,0,1,1,2,4," 23F",23,2,2,2,1,3,41,7,163.041,"F",2209,2,2015,28,0
"982",0,0,0,0,0,0,2,0," 24G",24,4,2,1,5,2,41,7,267.274,"G",2110,2,2015,28,0
"983",NA,NA,NA,NA,NA,NA,2,NA," 25H",25,7,2,1,5,2,41,7,549.39,"H",519,2,2015,28,0
"984",0,0,0,0,0,0,2,0," 26G",26,7,2,1,2,3,41,7,975.19,"G",1944,2,2015,28,0
"985",1,1,0,0,1,1,2,4," 27E",27,7,2,1,4,3,41,7,86.729,"E",1615,2,2015,28,0
"986",NA,NA,NA,NA,NA,NA,2,NA," 28F",28,2,2,3,1,3,41,7,176.261,"F",1814,3,2015,28,0
"987",NA,NA,NA,NA,NA,NA,2,NA," 29H",29,1,2,2,0,3,41,7,593.935,"H",401,1,2015,28,0
"988",1,1,0,0,1,1,2,4," 30E",30,3,2,2,0,3,41,7,49.869,"E",225,1,2015,28,0
"989",1,1,0,0,1,1,1,4," 31F",31,3,2,1,1,3,41,7,101.35,"F",2237,2,2015,28,0
"990",0,0,0,0,0,0,NA,0," 32G",32,6,NA,1,4,3,41,7,166.144,"G",1015,2,2015,28,0
"991",NA,NA,0,0,0,0,2,6," 33D",33,7,1,1,1,3,41,7,33.139,"D",659,2,2015,28,0
"992",1,1,0,0,1,1,2,4," 34E",34,7,2,3,0,3,41,7,138.767,"E",140,1,2015,28,0
"993",0,0,0,0,0,0,1,0," 35H",35,1,2,1,1,3,41,7,950.297,"H",2314,2,2015,28,0
"994",NA,NA,NA,NA,NA,NA,2,NA," 36F",36,1,2,1,4,4,41,7,185.074,"F",2145,2,2015,28,0
"995",1,1,0,0,1,1,NA,6," 37G",37,4,2,1,4,4,41,7,303.392,"G",730,2,2015,28,0
"996",NA,NA,NA,NA,NA,NA,2,NA," 38H",38,1,2,1,1,4,41,7,623.632,"H",1545,2,2015,28,0
"997",2,1,0,0,2,2,2,4," 39C",39,3,2,5,1,3,41,7,19.304,"C",1245,4,2015,28,0
"998",1,1,0,0,1,1,2,4," 40E",40,3,2,1,4,4,41,7,232.543,"E",1256,2,2015,28,0
"999",1,1,0,0,1,1,2,0," 41H",41,3,2,1,4,4,41,7,1592.489,"H",1134,2,2015,28,0
"1000",2,1,0,0,1,1,2,4," 42F",42,2,2,4,1,4,41,7,158.635,"F",2000,2,2015,28,0
"1001",0,0,0,0,0,0,2,0," 43G",43,4,2,1,NA,4,41,7,260.051,"G",730,2,2015,28,0
"1002",0,0,0,0,0,0,2,0," 44H",44,1,2,2,1,4,41,7,534.542,"H",526,2,2015,28,0
"1003",7,9,0,0,1,1,NA,0," 45K",45,1,NA,4,1,4,41,7,19.417,"K",2313,5,2015,28,0
"1004",NA,NA,NA,NA,NA,NA,2,NA," 46K",46,5,2,1,1,4,41,7,19.417,"K",955,2,2015,28,0
"1005",2,2,0,0,1,1,2,4," 47F",47,3,2,1,1,4,41,7,588.27,"F",2001,2,2015,28,0
"1006",1,1,0,0,3,3,2,4," 48E",48,3,2,5,4,5,41,7,131.178,"E",600,5,2015,28,0
"1007",1,1,0,0,3,3,2,3," 49E",49,1,2,4,4,5,41,7,131.178,"E",1541,4,2015,28,0
"1008",NA,NA,0,0,0,0,NA,NA," 50G",50,4,NA,1,5,5,41,7,437.03,"G",1931,2,2015,28,0
"1009",NA,NA,NA,NA,NA,NA,NA,NA," 51K",51,7,NA,4,0,5,41,7,19.417,"K",259,1,2015,28,0
"1010",2,2,0,0,2,2,2,4," 52E",52,2,2,2,4,5,41,7,118.711,"E",1639,2,2015,28,0
"1011",0,0,0,0,0,0,2,0," 53G",53,7,2,1,4,5,41,7,395.494,"G",1642,2,2015,28,0
"1012",1,1,0,0,2,2,2,3," 54H",54,6,2,1,1,5,41,7,37.121,"H",905,2,2015,28,0
"1013",7,9,0,0,1,1,2,0," 55H",55,1,2,2,4,5,41,7,37.121,"H",2112,2,2015,28,0
"1014",NA,NA,0,0,0,0,2,NA," 56H",56,7,2,1,4,5,41,7,37.121,"H",1616,2,2015,28,0
"1015",NA,NA,NA,NA,NA,NA,NA,NA," 57K",57,2,NA,1,1,5,41,7,19.417,"K",2118,2,2015,28,0
"1016",1,1,0,0,1,1,2,4," 58E",58,7,2,1,2,5,41,7,328.487,"E",1357,2,2015,28,0
"1017",NA,NA,0,0,0,0,2,NA," 59H",59,7,2,1,1,5,41,7,2249.53,"H",1430,2,2015,28,0
"1018",1,1,0,0,1,1,2,3," 60E",60,7,2,3,1,5,41,7,81.309,"E",1853,4,2015,28,0
"1019",NA,NA,NA,NA,NA,NA,1,NA," 61F",61,7,NA,1,0,2,41,7,165.244,"F",240,1,2015,28,0
"1020",NA,NA,NA,NA,NA,NA,2,NA," 62H",62,2,2,3,0,6,41,7,556.814,"H",1605,1,2015,28,0
"1021",NA,NA,NA,NA,NA,NA,2,NA," 63F",63,3,2,1,0,6,41,7,191.684,"F",901,1,2015,28,0
"1022",NA,NA,0,0,0,0,2,0," 64G",64,3,2,1,0,6,41,7,314.228,"G",1500,1,2015,28,0
"1023",0,0,0,0,0,0,2,0," 65H",65,1,2,1,1,5,41,7,645.905,"H",2235,2,2015,28,0
"1024",1,1,0,0,1,1,NA,3," 66E",66,4,NA,2,0,6,41,7,55.29,"E",2310,1,2015,28,0
"1025",1,1,0,0,2,2,2,4," 67F",67,2,2,2,4,6,41,7,112.366,"F",1440,2,2015,28,0
"1026",7,9,0,0,2,2,2,5," 68G",68,2,2,1,1,6,41,7,184.203,"G",941,2,2015,28,0
"1027",3,3,2,2,2,2,2,3," 69J",69,3,2,2,2,6,41,7,19.304,"J",2240,2,2015,28,0
"1028",0,0,0,0,0,0,NA,4," 70E",70,1,NA,5,0,6,41,7,123.589,"E",1951,2,2015,28,0
"1029",NA,NA,NA,NA,NA,NA,NA,NA," 71H",71,2,NA,1,1,6,41,7,846.358,"H",1835,2,2015,28,0
"1030",NA,NA,NA,NA,NA,NA,2,NA," 72D",72,2,2,2,0,6,41,7,19.417,"D",1343,1,2015,28,0
"1031",1,1,0,0,1,1,2,3," 73F",73,7,2,1,4,6,41,7,148.72,"F",1024,2,2015,28,0
"1032",NA,NA,NA,NA,NA,NA,2,NA," 74H",74,2,2,1,4,6,41,7,501.133,"H",1020,2,2015,28,0
"1033",4,4,2,2,4,4,NA,1," 75A",75,5,NA,1,4,6,41,7,17.91,"A",1539,2,2015,28,0
"1034",1,1,0,0,1,1,2,4," 76E",76,5,2,1,4,6,41,7,73.178,"E",336,2,2015,28,0
"1035",1,1,0,0,1,1,NA,4," 77F",77,6,2,2,4,6,41,7,148.72,"F",846,2,2015,28,0
"1036",NA,NA,NA,NA,NA,NA,2,NA," 78K",78,1,2,1,0,7,41,7,19.417,"K",2147,1,2015,28,0
"1037",NA,NA,NA,NA,NA,NA,2,NA," 79D",79,4,2,1,0,7,41,7,46.601,"D",2050,1,2015,28,0
"1038",0,0,0,0,0,0,2,0," 80G",80,2,2,1,4,7,41,7,650.127,"G",934,2,2015,28,0
"1039",4,3,1,1,2,2,1,3," 81J",81,1,2,3,1,7,41,7,19.304,"J",500,2,2015,28,0
"1040",1,1,0,0,1,1,2,3," 82F",82,7,2,2,0,7,41,7,456.075,"F",2020,1,2015,28,0
"1041",0,0,0,0,0,0,2,0," 83H",83,1,2,1,4,7,41,7,1536.808,"H",1103,2,2015,28,0
"1042",NA,NA,NA,NA,NA,NA,1,NA," 84B",84,5,2,3,0,6,41,7,34.297,"B",230,2,2015,28,0
"1043",2,2,0,0,2,2,2,3," 85K",85,2,2,2,2,7,41,7,19.417,"K",6,2,2015,28,0
"1044",0,0,0,0,0,0,2,0," 86F",86,1,2,1,4,7,41,7,188.379,"F",1700,2,2015,28,0
"1045",NA,NA,NA,NA,NA,NA,2,NA," 87H",87,7,2,2,0,7,41,7,634.768,"H",1700,1,2015,28,0
"1046",NA,NA,NA,NA,NA,NA,2,NA," 88F",88,1,2,2,0,7,41,7,147.618,"F",2305,1,2015,28,0
"1047",0,0,0,0,0,0,2,0," 89G",89,6,2,3,1,7,41,7,241.992,"G",1520,4,2015,28,0
"1048",NA,NA,0,0,0,0,2,NA," 90H",90,7,2,2,0,8,41,7,497.421,"H",1730,1,2015,28,0
"1049",1,1,0,0,1,1,NA,4," 91F",91,2,NA,1,0,8,41,7,132.196,"F",26,2,2015,28,0
"1050",1,1,0,0,3,3,NA,4," 92K",92,6,NA,2,4,8,41,7,19.417,"K",1351,2,2015,28,0
"1051",NA,NA,NA,NA,NA,NA,2,NA," 93E",93,2,2,1,1,8,41,7,427.683,"E",915,2,2015,28,0
"1052",NA,NA,0,0,0,0,2,NA," 94G",94,7,2,1,NA,8,41,7,1424.861,"G",1510,2,2015,28,0
"1053",2,2,0,0,2,2,2,3," 95E",95,1,2,2,4,8,41,7,70.467,"E",1217,2,2015,28,0
"1054",0,0,0,0,0,0,2,0," 96G",96,2,2,1,1,8,41,7,234.768,"G",710,2,2015,28,0
"1055",NA,NA,NA,NA,NA,NA,2,NA," 97H",97,1,2,1,0,8,41,7,482.573,"H",408,1,2015,28,0
"1056",NA,NA,NA,NA,NA,NA,2,NA," 98K",98,7,2,1,4,9,41,7,19.417,"K",1827,2,2015,28,0
"1057",NA,NA,0,0,0,0,2,4," 99E",99,2,2,1,4,9,41,7,61.795,"E",1525,2,2015,28,0
"1058",NA,NA,0,0,0,0,2,NA,"100G",100,7,2,2,4,9,41,7,205.873,"G",1321,2,2015,28,0
"1059",NA,NA,NA,NA,NA,NA,NA,NA,"101B",101,1,NA,3,0,8,41,7,17.91,"B",2105,1,2015,28,0
"1060",NA,NA,NA,NA,NA,NA,2,NA,"102K",102,1,2,2,0,9,41,7,19.417,"K",550,1,2015,28,0
"1061",NA,NA,NA,NA,NA,NA,2,NA,"103F",103,1,2,1,0,9,41,7,746.905,"F",2304,1,2015,28,0
"1062",1,1,0,0,2,2,2,4,"104E",104,6,2,3,1,9,41,7,56.374,"E",1544,4,2015,28,0
"1063",NA,NA,NA,NA,NA,NA,2,NA,"105F",105,1,2,1,0,9,41,7,114.569,"F",1458,1,2015,28,0
"1064",NA,NA,NA,NA,NA,NA,2,NA,"106H",106,3,2,1,NA,9,41,7,386.058,"H",809,2,2015,28,0
"1065",3,3,1,1,1,1,2,3,"107J",107,2,1,3,0,9,41,7,19.304,"J",2123,1,2015,28,0
"1066",1,1,0,0,2,2,NA,4,"108D",108,6,NA,1,4,9,41,7,60.193,"D",1549,2,2015,28,0
"1067",1,1,0,0,1,1,2,0,"109G",109,2,2,2,1,9,41,7,839.747,"G",1238,3,2015,28,0
"1068",1,1,0,0,1,1,NA,4,"110F",110,1,NA,2,1,9,41,7,202.7,"F",1626,2,2015,28,0
"1069",NA,NA,0,0,0,0,2,NA,"111G",111,6,2,1,4,10,41,7,332.287,"G",1235,2,2015,28,0
"1070",0,0,0,0,0,0,NA,0,"112H",112,7,NA,2,1,10,41,7,683.026,"H",2047,3,2015,28,0
"1071",3,3,2,2,4,4,2,3,"113K",113,1,2,1,4,10,41,7,19.417,"K",1232,2,2015,28,0
"1072",1,1,0,0,1,1,2,4,"114F",114,6,2,2,4,10,41,7,313.964,"F",1858,2,2015,28,0
"1073",NA,NA,0,0,0,0,2,0,"115G",115,6,2,1,4,10,41,7,514.684,"G",759,2,2015,28,0
"1074",1,1,0,0,4,4,2,4,"116G",116,4,2,1,4,10,41,7,21.671,"G",1008,2,2015,28,0
"1075",0,0,0,0,0,0,NA,5,"117G",117,4,NA,1,4,10,41,7,21.671,"G",1237,2,2015,28,0
"1076",0,0,0,0,0,0,2,0,"118G",118,7,2,1,4,10,41,7,21.671,"G",1951,2,2015,28,0
"1077",3,3,1,1,5,5,NA,3,"119J",119,1,NA,2,4,10,41,7,19.304,"J",1931,2,2015,28,0
"1078",3,2,1,0,2,2,1,3,"120E",120,6,1,3,4,10,41,7,318.73,"E",2011,3,2015,28,0
"1079",0,0,0,0,0,0,2,0,"121G",121,5,2,1,4,10,41,7,1061.874,"G",757,2,2015,28,0
"1080",3,2,1,0,1,1,2,3,"122J",122,7,2,3,0,10,41,7,19.304,"J",446,1,2015,28,0
"1081",2,2,0,0,4,4,1,4,"123C",123,3,2,4,1,10,41,7,19.304,"C",150,4,2015,28,0
"1082",1,1,0,0,1,1,2,4,"124E",124,6,2,1,1,10,41,7,364.263,"E",1528,2,2015,28,0
"1083",2,2,0,0,2,2,2,3,"125J",125,6,2,2,4,11,41,7,19.304,"J",1836,3,2015,28,0
"1084",1,1,0,0,1,1,2,4,"126C",126,6,2,2,1,11,41,7,19.304,"C",1004,3,2015,28,0
"1085",4,4,1,1,1,1,1,3,"127D",127,6,2,2,0,11,41,7,95.532,"D",2305,1,2015,28,0
"1086",1,1,0,0,2,2,2,4,"128C",128,7,2,3,4,11,41,7,19.304,"C",154,2,2015,28,0
"1087",NA,NA,0,0,0,0,NA,0,"129G",129,6,NA,3,1,11,41,7,655.544,"G",836,4,2015,28,0
"1088",NA,NA,NA,NA,NA,NA,2,NA,"130H",130,7,2,1,4,11,41,7,1347.491,"H",2259,2,2015,28,0
"1089",5,5,2,2,2,2,1,1,"131B",131,6,NA,2,0,11,41,7,22.029,"B",2339,1,2015,28,0
"1090",0,0,0,0,0,0,2,3,"132F",132,3,2,2,4,11,41,7,143.212,"F",931,2,2015,28,0
"1091",0,0,0,0,0,0,2,0,"133G",133,2,2,3,1,11,41,7,234.768,"G",1633,3,2015,28,0
"1092",NA,NA,0,0,0,0,2,NA,"134H",134,2,2,1,4,11,41,7,482.573,"H",936,2,2015,28,0
"1093",NA,NA,NA,NA,NA,NA,NA,NA,"135K",135,3,2,3,0,12,41,7,19.417,"K",2235,1,2015,28,0
"1094",1,1,0,0,1,1,1,4,"136C",136,1,NA,1,0,11,41,7,20.076,"C",325,2,2015,28,0
"1095",NA,NA,NA,NA,NA,NA,2,NA,"137D",137,4,2,1,0,11,41,7,141.357,"D",2340,1,2015,28,0
"1096",NA,NA,NA,NA,NA,NA,2,NA,"138K",138,6,2,3,0,12,41,7,19.417,"K",220,3,2015,28,0
"1097",3,3,1,1,1,1,2,3,"139K",139,1,2,1,1,12,41,7,19.417,"K",550,2,2015,28,0
"1098",NA,NA,NA,NA,NA,NA,2,NA,"140H",140,3,2,1,1,12,41,7,2828.617,"H",1510,2,2015,28,0
"1099",1,1,0,0,1,1,2,4,"141E",141,1,2,4,1,12,41,7,85.645,"E",524,2,2015,28,0
"1100",0,0,0,0,0,0,2,0,"142G",142,1,2,2,4,12,41,7,285.333,"G",1606,2,2015,28,0
"1101",0,0,0,0,0,0,2,0,"143H",143,7,2,1,0,12,41,7,586.511,"H",2038,1,2015,28,0
"1102",0,0,0,0,0,0,1,0,"144B",144,1,2,1,1,12,41,7,17.91,"B",2015,2,2015,28,0
"1103",NA,NA,0,0,0,0,2,NA,"145G",145,5,2,1,4,12,41,7,178.785,"G",1111,2,2015,28,0
"1104",NA,NA,NA,NA,NA,NA,2,NA,"146H",146,5,2,1,4,12,41,7,367.498,"H",1340,2,2015,28,0
"1105",0,0,0,0,0,0,1,0,"147G",147,5,2,1,0,12,41,7,184.203,"G",1118,1,2015,28,0
"1106",1,1,0,0,1,1,2,5,"148G",148,5,2,2,5,12,41,7,184.203,"G",1251,3,2015,28,0
"1107",NA,NA,0,0,0,0,NA,NA,"149H",149,6,NA,1,0,12,41,7,378.634,"H",627,1,2015,28,0
"1108",1,1,0,0,1,1,2,4,"150F",150,4,2,1,4,12,41,7,103.553,"F",1748,2,2015,28,0
"1109",NA,NA,0,0,0,0,2,NA,"151G",151,5,2,1,1,12,41,7,169.755,"G",1622,2,2015,28,0
"1110",NA,NA,NA,NA,NA,NA,2,NA,"152H",152,3,2,1,4,12,41,7,348.937,"H",634,2,2015,28,0
"1111",NA,NA,NA,NA,NA,NA,2,NA,"153F",153,5,2,2,0,12,41,7,33.049,"F",309,1,2015,28,0
"1112",7,9,0,0,1,1,2,0,"154H",154,4,2,1,0,12,41,7,111.363,"H",1,1,2015,28,0
"1113",NA,NA,0,0,0,0,NA,NA,"155H",155,5,NA,3,1,12,41,7,111.363,"H",1845,4,2015,28,0
"1114",NA,NA,NA,NA,NA,NA,2,NA,"  1F",1,1,2,2,0,1,43,9,904.251,"F",1241,1,2015,28,0
"1115",NA,NA,NA,NA,NA,NA,NA,NA,"  2H",2,5,2,1,4,1,43,9,2920.653,"H",1206,2,2015,28,0
"1116",NA,NA,NA,NA,NA,NA,2,NA,"  3K",3,4,2,1,4,1,43,9,43.362,"K",1720,2,2015,28,0
"1117",NA,NA,NA,NA,NA,NA,2,NA,"  4K",4,6,2,1,4,1,43,9,43.362,"K",2056,2,2015,28,0
"1118",NA,NA,NA,NA,NA,NA,2,NA,"  5F",5,1,2,2,1,1,43,9,2308.996,"F",1707,3,2015,28,0
"1119",NA,NA,NA,NA,NA,NA,1,NA,"  6F",6,6,2,2,1,1,43,9,1024.689,"F",1934,3,2015,28,0
"1120",1,1,0,0,1,1,2,0,"  7G",7,5,2,1,4,1,43,9,2352.587,"G",754,2,2015,28,0
"1121",NA,NA,NA,NA,NA,NA,2,NA,"  8H",8,2,2,1,4,1,43,9,3309.656,"H",1844,2,2015,28,0
"1122",2,2,1,1,2,2,2,1,"  9B",9,4,2,1,4,1,43,9,41.326,"B",1710,2,2015,28,0
"1123",NA,NA,NA,NA,NA,NA,2,NA," 10F",10,7,2,1,0,1,43,9,768.879,"F",748,1,2015,28,0
"1124",NA,NA,NA,NA,NA,NA,2,NA," 11H",11,4,2,2,1,1,43,9,2483.414,"H",958,3,2015,28,0
"1125",3,3,1,1,1,1,2,3," 12B",12,3,2,4,0,2,43,9,47.985,"B",1117,3,2015,28,0
"1126",NA,NA,NA,NA,NA,NA,NA,NA," 13B",13,5,NA,2,4,1,43,9,47.985,"B",1451,3,2015,28,0
"1127",NA,NA,NA,NA,NA,NA,2,NA," 14F",14,3,2,1,1,2,43,9,5616.158,"F",1447,2,2015,28,0
"1128",NA,NA,NA,NA,NA,NA,2,NA," 15F",15,3,2,1,4,2,43,9,864.387,"F",1709,2,2015,28,0
"1129",1,1,0,0,1,1,2,0," 16G",16,6,2,1,4,2,43,9,1984.55,"G",1932,2,2015,28,0
"1130",NA,NA,0,0,0,0,2,0," 17H",17,4,2,1,4,2,43,9,2791.896,"H",1840,2,2015,28,0
"1131",1,1,0,0,1,1,2,4," 18F",18,3,2,4,0,2,43,9,667.89,"F",932,1,2015,28,0
"1132",NA,NA,NA,NA,NA,NA,2,NA," 19H",19,6,2,1,NA,2,43,9,2157.226,"H",1900,2,2015,28,0
"1133",1,1,0,0,1,1,2,0," 20H",20,7,2,2,1,2,43,9,2157.226,"H",1457,2,2015,28,0
"1134",1,1,1,1,1,1,NA,1," 21B",21,3,NA,2,0,2,43,9,41.326,"B",1000,1,2015,28,0
"1135",1,1,0,0,1,1,2,4," 22E",22,5,2,2,0,2,43,9,457.434,"E",1213,1,2015,28,0
"1136",1,1,0,0,1,1,2,6," 23G",23,2,2,2,1,2,43,9,2622.16,"G",827,3,2015,28,0
"1137",1,1,0,0,1,1,NA,4," 24F",24,1,NA,3,5,3,43,9,845.806,"F",1045,3,2015,28,0
"1138",NA,NA,NA,NA,NA,NA,2,NA," 25H",25,6,2,1,0,2,43,9,2731.879,"H",2311,1,2015,28,0
"1139",NA,NA,NA,NA,NA,NA,2,NA," 26H",26,4,2,1,4,2,43,9,2731.879,"H",1250,2,2015,28,0
"1140",5,5,1,1,1,1,2,3," 27K",27,1,1,1,0,3,43,9,43.362,"K",408,1,2015,28,0
"1141",1,1,0,0,1,1,2,4," 28F",28,7,2,2,1,3,43,9,997.602,"F",1545,3,2015,28,0
"1142",NA,NA,NA,NA,NA,NA,2,NA," 29H",29,6,2,1,0,2,43,9,3222.17,"H",341,1,2015,28,0
"1143",NA,NA,NA,NA,NA,NA,1,NA," 30B",30,6,2,3,0,3,43,9,41.326,"B",437,1,2015,28,0
"1144",2,2,0,0,1,1,NA,3," 31J",31,7,NA,3,0,3,43,9,38.635,"J",1545,2,2015,28,0
"1145",1,1,0,0,1,1,NA,4," 32E",32,6,2,10,0,3,43,9,988.967,"E",317,1,2015,28,0
"1146",0,0,0,0,0,0,2,4," 33E",33,2,2,1,4,3,43,9,178.211,"E",734,2,2015,28,0
